latitudeRange	longitudeRange	timePeriod	speciescount	bincount	occurrenceount	item_001	item_002	item_003	item_004	item_005	item_006	item_007	item_008	item_009	item_010	item_011	item_012	item_013	item_014	item_015	item_016	item_017	item_018	item_019	item_020	item_021	item_022	item_023	item_024	item_025	item_026	item_027	item_028	item_029	item_030	item_031	item_032	item_033	item_034	item_035	item_036	item_037	item_038	item_039	item_040	item_041	item_042	item_043	item_044	item_045	item_046	item_047	item_048	item_049	item_050	item_051	item_052	item_053	item_054	item_055	item_056	item_057	item_058	item_059	item_060	item_061	item_062	item_063	item_064	item_065	item_066	item_067	item_068	item_069	item_070	item_071	item_072	item_073	item_074	item_075	item_076	item_077	item_078	item_079	item_080	item_081	item_082	item_083	item_084	item_085	item_086	item_087	item_088	item_089	item_090	item_091	item_092	item_093	item_094	item_095	item_096	item_097	item_098	item_099	item_100	item_101	item_102	item_103	item_104	item_105	item_106	item_107	item_108	item_109	item_110	item_111	item_112	item_113	item_114	item_115
-28.0,-27.0	+131.0,+132.0	1500-1899	1	2	2	Acacia maitlandii F.Muell. [ 2 / 2 ]
-28.0,-27.0	+131.0,+132.0	1900-1969	6	9	15	Acacia minyura Randell [ 4 / 5 ]	Acacia aneura F.Muell. ex Benth. [ 1 / 2 ]	Acacia estrophiolata F.Muell. [ 1 / 2 ]	Acacia murrayana F.Muell. ex Benth. [ 1 / 1 ]	Acacia oswaldii F.Muell. [ 1 / 2 ]	Acacia victoriae Benth. [ 1 / 3 ]
-28.0,-27.0	+131.0,+132.0	1970-1999	13	39	234	Acacia aneura F.Muell. ex Benth. [ 11 / 85 ]	Acacia kempeana F.Muell. [ 6 / 33 ]	Acacia murrayana F.Muell. ex Benth. [ 4 / 16 ]	Acacia victoriae Benth. [ 4 / 15 ]	Acacia ayersiana Maconochie [ 2 / 3 ]	Acacia ligulata A.Cunn. ex Benth. [ 2 / 15 ]	Acacia maitlandii F.Muell. [ 2 / 26 ]	Acacia olgana Maconochie [ 2 / 9 ]	Acacia paraneura Randell [ 2 / 9 ]	Acacia dictyophleba F.Muell. [ 1 / 4 ]	Acacia melleodora Pedley [ 1 / 13 ]	Acacia minyura Randell [ 1 / 1 ]	Acacia tetragonophylla F.Muell. [ 1 / 5 ]
-28.0,-27.0	+131.0,+132.0	2000-2017	6	7	29	Acacia tetragonophylla F.Muell. [ 2 / 13 ]	Acacia aneura F.Muell. ex Benth. [ 1 / 1 ]	Acacia kempeana F.Muell. [ 1 / 3 ]	Acacia murrayana F.Muell. ex Benth. [ 1 / 4 ]	Acacia oswaldii F.Muell. [ 1 / 7 ]	Acacia ramulosa W.Fitzg. [ 1 / 1 ]
-28.0,-27.0	+132.0,+133.0	UNSPECIFIED	2	2	2	Acacia aneura F.Muell. ex Benth. [ 1 / 1 ]	Acacia murrayana F.Muell. ex Benth. [ 1 / 1 ]
-28.0,-27.0	+132.0,+133.0	1500-1899	2	2	2	Acacia olgana Maconochie [ 1 / 1 ]	Acacia tetragonophylla F.Muell. [ 1 / 1 ]
-28.0,-27.0	+132.0,+133.0	1900-1969	17	48	84	Acacia aneura F.Muell. ex Benth. [ 8 / 10 ]	Acacia olgana Maconochie [ 7 / 10 ]	Acacia strongylophylla F.Muell. [ 7 / 7 ]	Acacia oswaldii F.Muell. [ 4 / 4 ]	Acacia victoriae Benth. [ 4 / 13 ]	Acacia calcicola Forde & Ising [ 2 / 2 ]	Acacia estrophiolata F.Muell. [ 2 / 3 ]	Acacia ligulata A.Cunn. ex Benth. [ 2 / 4 ]	Acacia minyura Randell [ 2 / 3 ]	Acacia murrayana F.Muell. ex Benth. [ 2 / 2 ]	Acacia ramulosa W.Fitzg. [ 2 / 2 ]	Acacia brachystachya Benth. [ 1 / 1 ]	Acacia doratoxylon A.Cunn. [ 1 / 1 ]	Acacia kempeana F.Muell. [ 1 / 1 ]	Acacia subcontorta Maslin [ 1 / 1 ]	Acacia symonii Whibley [ 1 / 8 ]	Acacia tetragonophylla F.Muell. [ 1 / 12 ]
-28.0,-27.0	+132.0,+133.0	1970-1999	16	50	248	Acacia aneura F.Muell. ex Benth. [ 7 / 34 ]	Acacia olgana Maconochie [ 7 / 10 ]	Acacia tetragonophylla F.Muell. [ 6 / 57 ]	Acacia kempeana F.Muell. [ 5 / 14 ]	Acacia ramulosa W.Fitzg. [ 5 / 5 ]	Acacia estrophiolata F.Muell. [ 4 / 12 ]	Acacia strongylophylla F.Muell. [ 3 / 5 ]	Acacia ayersiana Maconochie [ 2 / 2 ]	Acacia ligulata A.Cunn. ex Benth. [ 2 / 34 ]	Acacia murrayana F.Muell. ex Benth. [ 2 / 11 ]	Acacia oswaldii F.Muell. [ 2 / 57 ]	Acacia brachystachya Benth. [ 1 / 1 ]	Acacia minyura Randell [ 1 / 1 ]	Acacia subcontorta Maslin [ 1 / 2 ]	Acacia symonii Whibley [ 1 / 2 ]	Acacia victoriae Benth. [ 1 / 1 ]
-28.0,-27.0	+132.0,+133.0	2000-2017	3	8	24	Acacia olgana Maconochie [ 6 / 17 ]	Acacia aptaneura Maslin & J.E.Reid [ 1 / 6 ]	Acacia tetragonophylla F.Muell. [ 1 / 1 ]
-28.0,-27.0	+133.0,+134.0	UNSPECIFIED	5	5	5	Acacia aneura F.Muell. ex Benth. [ 1 / 1 ]	Acacia estrophiolata F.Muell. [ 1 / 1 ]	Acacia murrayana F.Muell. ex Benth. [ 1 / 1 ]	Acacia oswaldii F.Muell. [ 1 / 1 ]	Acacia sibirica S.Moore [ 1 / 1 ]
-28.0,-27.0	+133.0,+134.0	1900-1969	11	17	20	Acacia stowardii Maiden [ 4 / 4 ]	Acacia aneura F.Muell. ex Benth. [ 2 / 2 ]	Acacia tetragonophylla F.Muell. [ 2 / 4 ]	Acacia victoriae Benth. [ 2 / 2 ]	Acacia calcicola Forde & Ising [ 1 / 1 ]	Acacia estrophiolata F.Muell. [ 1 / 1 ]	Acacia murrayana F.Muell. ex Benth. [ 1 / 1 ]	Acacia ramulosa W.Fitzg. [ 1 / 1 ]	Acacia salicina Lindl. [ 1 / 2 ]	Acacia sericophylla F.Muell. [ 1 / 1 ]	Acacia sibirica S.Moore [ 1 / 1 ]
-28.0,-27.0	+133.0,+134.0	1970-1999	12	25	106	Acacia aneura F.Muell. ex Benth. [ 8 / 15 ]	Acacia paraneura Randell [ 3 / 17 ]	Acacia ramulosa W.Fitzg. [ 3 / 29 ]	Acacia sibirica S.Moore [ 2 / 9 ]	Acacia tetragonophylla F.Muell. [ 2 / 2 ]	Acacia cambagei R.T.Baker [ 1 / 1 ]	Acacia ligulata A.Cunn. ex Benth. [ 1 / 8 ]	Acacia minyura Randell [ 1 / 15 ]	Acacia murrayana F.Muell. ex Benth. [ 1 / 3 ]	Acacia oswaldii F.Muell. [ 1 / 3 ]	Acacia sericophylla F.Muell. [ 1 / 1 ]	Acacia stenophylla A.Cunn. ex Benth. [ 1 / 3 ]
-28.0,-27.0	+133.0,+134.0	2000-2017	9	16	47	Acacia aneura F.Muell. ex Benth. [ 5 / 27 ]	Acacia sibirica S.Moore [ 3 / 4 ]	Acacia murrayana F.Muell. ex Benth. [ 2 / 2 ]	Acacia aptaneura Maslin & J.E.Reid [ 1 / 2 ]	Acacia brachystachya Benth. [ 1 / 2 ]	Acacia incurvaneura Maslin & J.E.Reid [ 1 / 4 ]	Acacia papyrocarpa Benth. [ 1 / 1 ]	Acacia paraneura Randell [ 1 / 3 ]	Acacia ramulosa W.Fitzg. [ 1 / 2 ]
-28.0,-27.0	+134.0,+135.0	UNSPECIFIED	5	7	9	Acacia calcicola Forde & Ising [ 2 / 3 ]	Acacia salicina Lindl. [ 2 / 2 ]	Acacia cyperophylla F.Muell. ex Benth. [ 1 / 2 ]	Acacia ligulata A.Cunn. ex Benth. [ 1 / 1 ]	Acacia tetragonophylla F.Muell. [ 1 / 1 ]
-28.0,-27.0	+134.0,+135.0	1500-1899	3	3	3	Acacia aneura F.Muell. ex Benth. [ 1 / 1 ]	Acacia cambagei R.T.Baker [ 1 / 1 ]	Acacia estrophiolata F.Muell. [ 1 / 1 ]
-28.0,-27.0	+134.0,+135.0	1900-1969	13	39	47	Acacia calcicola Forde & Ising [ 6 / 6 ]	Acacia cambagei R.T.Baker [ 6 / 7 ]	Acacia aneura F.Muell. ex Benth. [ 5 / 5 ]	Acacia oswaldii F.Muell. [ 4 / 7 ]	Acacia salicina Lindl. [ 3 / 3 ]	Acacia tetragonophylla F.Muell. [ 3 / 3 ]	Acacia victoriae Benth. [ 3 / 4 ]	Acacia estrophiolata F.Muell. [ 2 / 3 ]	Acacia ligulata A.Cunn. ex Benth. [ 2 / 2 ]	Acacia papyrocarpa Benth. [ 2 / 3 ]	Acacia clelandii Pedley [ 1 / 2 ]	Acacia stenophylla A.Cunn. ex Benth. [ 1 / 1 ]	Acacia stowardii Maiden [ 1 / 1 ]
-28.0,-27.0	+134.0,+135.0	1970-1999	16	78	211	Acacia aneura F.Muell. ex Benth. [ 20 / 87 ]	Acacia tetragonophylla F.Muell. [ 13 / 28 ]	Acacia cambagei R.T.Baker [ 9 / 20 ]	Acacia calcicola Forde & Ising [ 8 / 13 ]	Acacia kempeana F.Muell. [ 6 / 10 ]	Acacia estrophiolata F.Muell. [ 4 / 4 ]	Acacia papyrocarpa Benth. [ 4 / 17 ]	Acacia salicina Lindl. [ 4 / 7 ]	Acacia oswaldii F.Muell. [ 2 / 4 ]	Acacia victoriae Benth. [ 2 / 2 ]	Acacia ayersiana Maconochie [ 1 / 2 ]	Acacia cibaria F. Muell. [ 1 / 3 ]	Acacia clelandii Pedley [ 1 / 2 ]	Acacia loderi Maiden [ 1 / 2 ]	Acacia sibirica S.Moore [ 1 / 1 ]	Acacia stowardii Maiden [ 1 / 9 ]
-28.0,-27.0	+134.0,+135.0	2000-2017	10	28	99	Acacia aneura F.Muell. ex Benth. [ 5 / 24 ]	Acacia calcicola Forde & Ising [ 5 / 15 ]	Acacia cambagei R.T.Baker [ 5 / 18 ]	Acacia tetragonophylla F.Muell. [ 4 / 8 ]	Acacia papyrocarpa Benth. [ 3 / 8 ]	Acacia sibirica S.Moore [ 2 / 7 ]	Acacia kempeana F.Muell. [ 1 / 16 ]	Acacia oswaldii F.Muell. [ 1 / 1 ]	Acacia paraneura Randell [ 1 / 1 ]	Acacia victoriae Benth. [ 1 / 1 ]
-28.0,-27.0	+135.0,+136.0	UNSPECIFIED	5	8	30	Acacia cambagei R.T.Baker [ 3 / 4 ]	Acacia ligulata A.Cunn. ex Benth. [ 2 / 22 ]	Acacia salicina Lindl. [ 1 / 1 ]	Acacia stenophylla A.Cunn. ex Benth. [ 1 / 1 ]	Acacia victoriae Benth. [ 1 / 2 ]
-28.0,-27.0	+135.0,+136.0	1500-1899	1	1	1	Acacia cambagei R.T.Baker [ 1 / 1 ]
-28.0,-27.0	+135.0,+136.0	1900-1969	13	41	63	Acacia stenophylla A.Cunn. ex Benth. [ 9 / 14 ]	Acacia cambagei R.T.Baker [ 6 / 15 ]	Acacia ligulata A.Cunn. ex Benth. [ 4 / 4 ]	Acacia ramulosa W.Fitzg. [ 4 / 9 ]	Acacia cyperophylla F.Muell. ex Benth. [ 3 / 3 ]	Acacia salicina Lindl. [ 3 / 4 ]	Acacia tetragonophylla F.Muell. [ 3 / 4 ]	Acacia aneura F.Muell. ex Benth. [ 2 / 3 ]	Acacia calcicola Forde & Ising [ 2 / 2 ]	Acacia oswaldii F.Muell. [ 2 / 2 ]	Acacia estrophiolata F.Muell. [ 1 / 1 ]	Acacia kempeana F.Muell. [ 1 / 1 ]	Acacia strongylophylla F.Muell. [ 1 / 1 ]
-28.0,-27.0	+135.0,+136.0	1970-1999	14	55	110	Acacia cambagei R.T.Baker [ 17 / 34 ]	Acacia stenophylla A.Cunn. ex Benth. [ 7 / 8 ]	Acacia tetragonophylla F.Muell. [ 5 / 14 ]	Acacia ligulata A.Cunn. ex Benth. [ 4 / 5 ]	Acacia ramulosa W.Fitzg. [ 4 / 4 ]	Acacia victoriae Benth. [ 4 / 20 ]	Acacia aneura F.Muell. ex Benth. [ 3 / 5 ]	Acacia oswaldii F.Muell. [ 3 / 9 ]	Acacia calcicola Forde & Ising [ 2 / 2 ]	Acacia salicina Lindl. [ 2 / 4 ]	Acacia cyperophylla F.Muell. ex Benth. [ 1 / 2 ]	Acacia georginae F.M.Bailey [ 1 / 1 ]	Acacia kempeana F.Muell. [ 1 / 1 ]	Acacia murrayana F.Muell. ex Benth. [ 1 / 1 ]
-28.0,-27.0	+135.0,+136.0	2000-2017	6	18	52	Acacia stenophylla A.Cunn. ex Benth. [ 6 / 18 ]	Acacia aneura F.Muell. ex Benth. [ 4 / 17 ]	Acacia cambagei R.T.Baker [ 4 / 6 ]	Acacia salicina Lindl. [ 2 / 7 ]	Acacia ligulata A.Cunn. ex Benth. [ 1 / 1 ]	Acacia oswaldii F.Muell. [ 1 / 3 ]
-28.0,-27.0	+136.0,+137.0	UNSPECIFIED	3	3	5	Acacia aneura F.Muell. ex Benth. [ 1 / 1 ]	Acacia oswaldii F.Muell. [ 1 / 3 ]	Acacia salicina Lindl. [ 1 / 1 ]
-28.0,-27.0	+136.0,+137.0	1970-1999	6	9	54	Acacia cambagei R.T.Baker [ 2 / 3 ]	Acacia salicina Lindl. [ 2 / 13 ]	Acacia tetragonophylla F.Muell. [ 2 / 10 ]	Acacia ligulata A.Cunn. ex Benth. [ 1 / 7 ]	Acacia papyrocarpa Benth. [ 1 / 8 ]	Acacia victoriae Benth. [ 1 / 13 ]
-28.0,-27.0	+136.0,+137.0	2000-2017	5	24	110	Acacia ligulata A.Cunn. ex Benth. [ 7 / 29 ]	Acacia salicina Lindl. [ 6 / 26 ]	Acacia stenophylla A.Cunn. ex Benth. [ 5 / 30 ]	Acacia victoriae Benth. [ 5 / 24 ]	Acacia cambagei R.T.Baker [ 1 / 1 ]
-28.0,-27.0	+137.0,+138.0	UNSPECIFIED	3	4	15	Acacia stenophylla A.Cunn. ex Benth. [ 2 / 2 ]	Acacia melleodora Pedley [ 1 / 1 ]	Acacia tetragonophylla F.Muell. [ 1 / 12 ]
-28.0,-27.0	+137.0,+138.0	1900-1969	3	3	6	Acacia oswaldii F.Muell. [ 1 / 1 ]	Acacia ramulosa W.Fitzg. [ 1 / 4 ]	Acacia stenophylla A.Cunn. ex Benth. [ 1 / 1 ]
-28.0,-27.0	+137.0,+138.0	1970-1999	6	6	13	Acacia ligulata A.Cunn. ex Benth. [ 1 / 3 ]	Acacia murrayana F.Muell. ex Benth. [ 1 / 2 ]	Acacia oswaldii F.Muell. [ 1 / 4 ]	Acacia papyrocarpa Benth. [ 1 / 1 ]	Acacia salicina Lindl. [ 1 / 2 ]	Acacia stenophylla A.Cunn. ex Benth. [ 1 / 1 ]
-28.0,-27.0	+137.0,+138.0	2000-2017	6	59	136	Acacia oswaldii F.Muell. [ 16 / 37 ]	Acacia salicina Lindl. [ 16 / 42 ]	Acacia ligulata A.Cunn. ex Benth. [ 10 / 27 ]	Acacia stenophylla A.Cunn. ex Benth. [ 8 / 15 ]	Acacia victoriae Benth. [ 8 / 13 ]	Acacia dictyophleba F.Muell. [ 1 / 2 ]
-28.0,-27.0	+138.0,+139.0	UNSPECIFIED	5	5	15	Acacia dictyophleba F.Muell. [ 1 / 4 ]	Acacia oswaldii F.Muell. [ 1 / 2 ]	Acacia pickardii Tindale [ 1 / 7 ]	Acacia salicina Lindl. [ 1 / 1 ]	Acacia tetragonophylla F.Muell. [ 1 / 1 ]
-28.0,-27.0	+138.0,+139.0	1900-1969	8	17	26	Acacia victoriae Benth. [ 6 / 8 ]	Acacia salicina Lindl. [ 4 / 4 ]	Acacia tetragonophylla F.Muell. [ 2 / 7 ]	Acacia brachystachya Benth. [ 1 / 2 ]	Acacia ligulata A.Cunn. ex Benth. [ 1 / 1 ]	Acacia murrayana F.Muell. ex Benth. [ 1 / 2 ]	Acacia pickardii Tindale [ 1 / 1 ]	Acacia stenophylla A.Cunn. ex Benth. [ 1 / 1 ]
-28.0,-27.0	+138.0,+139.0	1970-1999	12	82	189	Acacia pickardii Tindale [ 30 / 54 ]	Acacia victoriae Benth. [ 15 / 43 ]	Acacia stenophylla A.Cunn. ex Benth. [ 9 / 18 ]	Acacia salicina Lindl. [ 7 / 11 ]	Acacia oswaldii F.Muell. [ 5 / 31 ]	Acacia dictyophleba F.Muell. [ 4 / 5 ]	Acacia tetragonophylla F.Muell. [ 4 / 7 ]	Acacia ligulata A.Cunn. ex Benth. [ 3 / 14 ]	Acacia aneura F.Muell. ex Benth. [ 2 / 2 ]	Acacia brachystachya Benth. [ 1 / 2 ]	Acacia loderi Maiden [ 1 / 1 ]	Acacia ramulosa W.Fitzg. [ 1 / 1 ]
-28.0,-27.0	+138.0,+139.0	2000-2017	9	34	74	Acacia oswaldii F.Muell. [ 7 / 13 ]	Acacia stenophylla A.Cunn. ex Benth. [ 6 / 6 ]	Acacia murrayana F.Muell. ex Benth. [ 5 / 18 ]	Acacia pickardii Tindale [ 5 / 8 ]	Acacia ligulata A.Cunn. ex Benth. [ 3 / 3 ]	Acacia victoriae Benth. [ 3 / 13 ]	Acacia dictyophleba F.Muell. [ 2 / 6 ]	Acacia salicina Lindl. [ 2 / 4 ]	Acacia tetragonophylla F.Muell. [ 1 / 3 ]
-28.0,-27.0	+139.0,+140.0	UNSPECIFIED	3	4	11	Acacia victoriae Benth. [ 2 / 9 ]	Acacia cyperophylla F.Muell. ex Benth. [ 1 / 1 ]	Acacia stenophylla A.Cunn. ex Benth. [ 1 / 1 ]
-28.0,-27.0	+139.0,+140.0	1900-1969	4	9	16	Acacia oswaldii F.Muell. [ 6 / 13 ]	Acacia brachystachya Benth. [ 1 / 1 ]	Acacia salicina Lindl. [ 1 / 1 ]	Acacia stenophylla A.Cunn. ex Benth. [ 1 / 1 ]
-28.0,-27.0	+139.0,+140.0	1970-1999	9	61	151	Acacia salicina Lindl. [ 16 / 30 ]	Acacia stenophylla A.Cunn. ex Benth. [ 16 / 28 ]	Acacia ligulata A.Cunn. ex Benth. [ 9 / 19 ]	Acacia victoriae Benth. [ 8 / 17 ]	Acacia murrayana F.Muell. ex Benth. [ 6 / 23 ]	Acacia dictyophleba F.Muell. [ 2 / 4 ]	Acacia oswaldii F.Muell. [ 2 / 25 ]	Acacia aneura F.Muell. ex Benth. [ 1 / 1 ]	Acacia tetragonophylla F.Muell. [ 1 / 4 ]
-28.0,-27.0	+139.0,+140.0	2000-2017	2	2	3	Acacia oswaldii F.Muell. [ 1 / 1 ]	Acacia pickardii Tindale [ 1 / 2 ]
-28.0,-27.0	+140.0,+141.0	UNSPECIFIED	9	16	40	Acacia victoriae Benth. [ 4 / 5 ]	Acacia cyperophylla F.Muell. ex Benth. [ 3 / 3 ]	Acacia aneura F.Muell. ex Benth. [ 2 / 9 ]	Acacia stenophylla A.Cunn. ex Benth. [ 2 / 5 ]	Acacia cambagei R.T.Baker [ 1 / 10 ]	Acacia ligulata A.Cunn. ex Benth. [ 1 / 2 ]	Acacia murrayana F.Muell. ex Benth. [ 1 / 1 ]	Acacia oswaldii F.Muell. [ 1 / 1 ]	Acacia salicina Lindl. [ 1 / 4 ]
-28.0,-27.0	+140.0,+141.0	1900-1969	9	18	35	Acacia ligulata A.Cunn. ex Benth. [ 4 / 11 ]	Acacia murrayana F.Muell. ex Benth. [ 3 / 6 ]	Acacia stenophylla A.Cunn. ex Benth. [ 3 / 3 ]	Acacia cyperophylla F.Muell. ex Benth. [ 2 / 3 ]	Acacia salicina Lindl. [ 2 / 4 ]	Acacia aneura F.Muell. ex Benth. [ 1 / 1 ]	Acacia ramulosa W.Fitzg. [ 1 / 3 ]	Acacia sericophylla F.Muell. [ 1 / 2 ]	Acacia victoriae Benth. [ 1 / 2 ]
-28.0,-27.0	+140.0,+141.0	1970-1999	15	123	315	Acacia ligulata A.Cunn. ex Benth. [ 25 / 67 ]	Acacia stenophylla A.Cunn. ex Benth. [ 18 / 38 ]	Acacia oswaldii F.Muell. [ 14 / 38 ]	Acacia salicina Lindl. [ 13 / 26 ]	Acacia victoriae Benth. [ 11 / 46 ]	Acacia murrayana F.Muell. ex Benth. [ 10 / 16 ]	Acacia cyperophylla F.Muell. ex Benth. [ 9 / 27 ]	Acacia aneura F.Muell. ex Benth. [ 7 / 12 ]	Acacia cambagei R.T.Baker [ 5 / 21 ]	Acacia tetragonophylla F.Muell. [ 5 / 16 ]	Acacia brachystachya Benth. [ 2 / 3 ]	Acacia dictyophleba F.Muell. [ 1 / 1 ]	Acacia paraneura Randell [ 1 / 2 ]	Acacia sericophylla F.Muell. [ 1 / 1 ]	Acacia tenuissima F.Muell. [ 1 / 1 ]
-28.0,-27.0	+140.0,+141.0	2000-2017	9	29	83	Acacia ligulata A.Cunn. ex Benth. [ 8 / 32 ]	Acacia aneura F.Muell. ex Benth. [ 4 / 13 ]	Acacia stenophylla A.Cunn. ex Benth. [ 4 / 8 ]	Acacia victoriae Benth. [ 4 / 10 ]	Acacia tetragonophylla F.Muell. [ 3 / 4 ]	Acacia cyperophylla F.Muell. ex Benth. [ 2 / 5 ]	Acacia oswaldii F.Muell. [ 2 / 7 ]	Acacia murrayana F.Muell. ex Benth. [ 1 / 3 ]	Acacia salicina Lindl. [ 1 / 1 ]
-28.0,-27.0	+141.0,+142.0	UNSPECIFIED	3	5	18	Acacia cyperophylla F.Muell. ex Benth. [ 3 / 6 ]	Acacia murrayana F.Muell. ex Benth. [ 1 / 10 ]	Acacia stenophylla A.Cunn. ex Benth. [ 1 / 2 ]
-28.0,-27.0	+141.0,+142.0	1900-1969	2	2	2	Acacia brachystachya Benth. [ 1 / 1 ]	Acacia cyperophylla F.Muell. ex Benth. [ 1 / 1 ]
-28.0,-27.0	+141.0,+142.0	1970-1999	3	4	5	Acacia aneura F.Muell. ex Benth. [ 2 / 3 ]	Acacia cyperophylla F.Muell. ex Benth. [ 1 / 1 ]	Acacia salicina Lindl. [ 1 / 1 ]
-28.0,-27.0	+141.0,+142.0	2000-2017	4	6	8	Acacia aneura F.Muell. ex Benth. [ 3 / 5 ]	Acacia ligulata A.Cunn. ex Benth. [ 1 / 1 ]	Acacia stowardii Maiden [ 1 / 1 ]	Acacia tetragonophylla F.Muell. [ 1 / 1 ]
-28.0,-27.0	+142.0,+143.0	UNSPECIFIED	1	1	3	Acacia ligulata A.Cunn. ex Benth. [ 1 / 3 ]
-28.0,-27.0	+142.0,+143.0	1900-1969	3	4	4	Acacia cyperophylla F.Muell. ex Benth. [ 2 / 2 ]	Acacia cambagei R.T.Baker [ 1 / 1 ]	Acacia salicina Lindl. [ 1 / 1 ]
-28.0,-27.0	+142.0,+143.0	1970-1999	6	8	10	Acacia sibirica S.Moore [ 3 / 4 ]	Acacia aneura F.Muell. ex Benth. [ 1 / 2 ]	Acacia blakei Pedley [ 1 / 1 ]	Acacia cambagei R.T.Baker [ 1 / 1 ]	Acacia falcata Willd. [ 1 / 1 ]	Acacia papyrocarpa Benth. [ 1 / 1 ]
-28.0,-27.0	+142.0,+143.0	2000-2017	1	1	1	Acacia tetragonophylla F.Muell. [ 1 / 1 ]
-28.0,-27.0	+143.0,+144.0	UNSPECIFIED	2	2	2	Acacia murrayana F.Muell. ex Benth. [ 1 / 1 ]	Acacia sericophylla F.Muell. [ 1 / 1 ]
-28.0,-27.0	+143.0,+144.0	1900-1969	6	8	13	Acacia brachystachya Benth. [ 2 / 3 ]	Acacia petraea Pedley [ 2 / 2 ]	Acacia catenulata C.T.White [ 1 / 4 ]	Acacia ensifolia Pedley [ 1 / 1 ]	Acacia sibirica S.Moore [ 1 / 2 ]	Acacia stenophylla A.Cunn. ex Benth. [ 1 / 1 ]
-28.0,-27.0	+143.0,+144.0	1970-1999	11	14	22	Acacia brachystachya Benth. [ 2 / 4 ]	Acacia cambagei R.T.Baker [ 2 / 2 ]	Acacia ramulosa W.Fitzg. [ 2 / 3 ]	Acacia aneura F.Muell. ex Benth. [ 1 / 2 ]	Acacia caroleae Pedley [ 1 / 1 ]	Acacia ensifolia Pedley [ 1 / 2 ]	Acacia oswaldii F.Muell. [ 1 / 3 ]	Acacia papyrocarpa Benth. [ 1 / 1 ]	Acacia stenophylla A.Cunn. ex Benth. [ 1 / 2 ]	Acacia tetragonophylla F.Muell. [ 1 / 1 ]	Acacia victoriae Benth. [ 1 / 1 ]
-28.0,-27.0	+144.0,+145.0	UNSPECIFIED	1	1	1	Acacia victoriae Benth. [ 1 / 1 ]
-28.0,-27.0	+144.0,+145.0	1900-1969	6	7	14	Acacia microsperma Pedley [ 2 / 5 ]	Acacia brachystachya Benth. [ 1 / 1 ]	Acacia ensifolia Pedley [ 1 / 1 ]	Acacia harpophylla F.Muell. ex Benth. [ 1 / 1 ]	Acacia salicina Lindl. [ 1 / 4 ]	Acacia stenophylla A.Cunn. ex Benth. [ 1 / 2 ]
-28.0,-27.0	+144.0,+145.0	1970-1999	9	17	32	Acacia aneura F.Muell. ex Benth. [ 4 / 4 ]	Acacia petraea Pedley [ 3 / 4 ]	Acacia sibirica S.Moore [ 3 / 5 ]	Acacia victoriae Benth. [ 2 / 6 ]	Acacia ammophila Pedley [ 1 / 2 ]	Acacia ayersiana Maconochie [ 1 / 2 ]	Acacia cambagei R.T.Baker [ 1 / 5 ]	Acacia ensifolia Pedley [ 1 / 3 ]	Acacia stowardii Maiden [ 1 / 1 ]
-28.0,-27.0	+144.0,+145.0	2000-2017	3	6	7	Acacia aneura F.Muell. ex Benth. [ 4 / 4 ]	Acacia cambagei R.T.Baker [ 1 / 1 ]	Acacia petraea Pedley [ 1 / 2 ]
-28.0,-27.0	+145.0,+146.0	UNSPECIFIED	1	1	1	Acacia victoriae Benth. [ 1 / 1 ]
-28.0,-27.0	+145.0,+146.0	1900-1969	5	6	7	Acacia petraea Pedley [ 2 / 3 ]	Acacia cambagei R.T.Baker [ 1 / 1 ]	Acacia deanei (R.T.Baker) M.B.Welch, Coombs & McGlynn [ 1 / 1 ]	Acacia sericophylla F.Muell. [ 1 / 1 ]	Acacia victoriae Benth. [ 1 / 1 ]
-28.0,-27.0	+145.0,+146.0	1970-1999	2	3	3	Acacia murrayana F.Muell. ex Benth. [ 2 / 2 ]	Acacia victoriae Benth. [ 1 / 1 ]
-28.0,-27.0	+145.0,+146.0	2000-2017	5	6	6	Acacia aneura F.Muell. ex Benth. [ 2 / 2 ]	Acacia excelsa Benth. [ 1 / 1 ]	Acacia murrayana F.Muell. ex Benth. [ 1 / 1 ]	Acacia oswaldii F.Muell. [ 1 / 1 ]	Acacia tetragonophylla F.Muell. [ 1 / 1 ]
-28.0,-27.0	+146.0,+147.0	UNSPECIFIED	1	1	1	Acacia sericophylla F.Muell. [ 1 / 1 ]
-28.0,-27.0	+146.0,+147.0	1900-1969	14	23	38	Acacia murrayana F.Muell. ex Benth. [ 4 / 5 ]	Acacia burbidgeae Pedley [ 2 / 5 ]	Acacia excelsa Benth. [ 2 / 2 ]	Acacia ixodes Pedley [ 2 / 5 ]	Acacia oswaldii F.Muell. [ 2 / 2 ]	Acacia sibirica S.Moore [ 2 / 5 ]	Acacia victoriae Benth. [ 2 / 2 ]	Acacia aneura F.Muell. ex Benth. [ 1 / 1 ]	Acacia ayersiana Maconochie [ 1 / 2 ]	Acacia decora Rchb. [ 1 / 1 ]	Acacia leptostachya Benth. [ 1 / 4 ]	Acacia maitlandii F.Muell. [ 1 / 2 ]	Acacia omalophylla A. Cunn. ex Benth. [ 1 / 1 ]	Acacia shirleyi Maiden [ 1 / 1 ]
